max_depth	max_features	n_estimators	min_samples_leaf	min_samples_split	AUC	Test_acc	Train_acc	Train_acc-Test_acc
3.000000	7.000000	40.000000	10.000000	120.000000	0.839413	0.782700	0.770833	-0.011867
3.000000	7.000000	40.000000	10.000000	140.000000	0.840944	0.765823	0.781703	0.015880
3.000000	7.000000	40.000000	10.000000	160.000000	0.840205	0.780591	0.765399	-0.015192
3.000000	7.000000	40.000000	20.000000	80.000000	0.837312	0.761603	0.764493	0.002889
3.000000	7.000000	40.000000	20.000000	100.000000	0.831722	0.759494	0.764493	0.004999
3.000000	7.000000	40.000000	20.000000	120.000000	0.834624	0.770042	0.759964	-0.010078
3.000000	7.000000	40.000000	20.000000	140.000000	0.836458	0.755274	0.751812	-0.003463
3.000000	7.000000	40.000000	20.000000	160.000000	0.836956	0.761603	0.767210	0.005607
3.000000	7.000000	40.000000	30.000000	80.000000	0.830939	0.757384	0.759058	0.001674
3.000000	7.000000	40.000000	30.000000	100.000000	0.837099	0.763713	0.750000	-0.013713
3.000000	7.000000	40.000000	30.000000	120.000000	0.830618	0.755274	0.749094	-0.006180
3.000000	7.000000	40.000000	30.000000	140.000000	0.830654	0.757384	0.754529	-0.002855
3.000000	7.000000	40.000000	30.000000	160.000000	0.841656	0.772152	0.758152	-0.014000
3.000000	7.000000	40.000000	40.000000	80.000000	0.836191	0.759494	0.754529	-0.004965
3.000000	7.000000	40.000000	40.000000	100.000000	0.829354	0.746835	0.759964	0.013128
3.000000	7.000000	40.000000	40.000000	120.000000	0.832541	0.757384	0.748188	-0.009196
3.000000	7.000000	40.000000	40.000000	140.000000	0.830974	0.751055	0.748188	-0.002866
3.000000	7.000000	40.000000	40.000000	160.000000	0.827093	0.751055	0.750906	-0.000149
3.000000	7.000000	40.000000	50.000000	80.000000	0.833378	0.767932	0.748188	-0.019744
3.000000	7.000000	40.000000	50.000000	100.000000	0.828518	0.753165	0.765399	0.012234
3.000000	7.000000	40.000000	50.000000	120.000000	0.831740	0.748945	0.742754	-0.006192
3.000000	7.000000	40.000000	50.000000	140.000000	0.830138	0.753165	0.747283	-0.005882
3.000000	7.000000	40.000000	50.000000	160.000000	0.836262	0.765823	0.747283	-0.018540
3.000000	7.000000	40.000000	60.000000	80.000000	0.833200	0.744726	0.753623	0.008897
3.000000	7.000000	40.000000	60.000000	100.000000	0.833235	0.767932	0.747283	-0.020650
3.000000	7.000000	40.000000	60.000000	120.000000	0.829710	0.763713	0.740036	-0.023677
3.000000	7.000000	40.000000	60.000000	140.000000	0.840713	0.765823	0.753623	-0.012200
3.000000	7.000000	40.000000	60.000000	160.000000	0.831722	0.759494	0.743659	-0.015834
3.000000	7.000000	50.000000	10.000000	80.000000	0.843294	0.782700	0.776268	-0.006432
3.000000	7.000000	50.000000	10.000000	100.000000	0.838060	0.791139	0.766304	-0.024835
3.000000	7.000000	50.000000	10.000000	120.000000	0.838470	0.770042	0.768116	-0.001926
3.000000	7.000000	50.000000	10.000000	140.000000	0.838363	0.770042	0.773551	0.003509
3.000000	7.000000	50.000000	10.000000	160.000000	0.834197	0.759494	0.761775	0.002282
3.000000	7.000000	50.000000	20.000000	80.000000	0.833164	0.772152	0.770833	-0.001319
3.000000	7.000000	50.000000	20.000000	100.000000	0.838238	0.784810	0.764493	-0.020317
3.000000	7.000000	50.000000	20.000000	120.000000	0.838808	0.770042	0.767210	-0.002832
3.000000	7.000000	50.000000	20.000000	140.000000	0.834998	0.765823	0.765399	-0.000424
3.000000	7.000000	50.000000	20.000000	160.000000	0.836707	0.765823	0.747283	-0.018540
3.000000	7.000000	50.000000	30.000000	80.000000	0.840161	0.772152	0.769928	-0.002224
3.000000	7.000000	50.000000	30.000000	100.000000	0.837811	0.770042	0.750000	-0.020042
3.000000	7.000000	50.000000	30.000000	120.000000	0.835212	0.759494	0.756341	-0.003153
3.000000	7.000000	50.000000	30.000000	140.000000	0.837241	0.761603	0.751812	-0.009792
3.000000	7.000000	50.000000	30.000000	160.000000	0.833289	0.757384	0.761775	0.004391
3.000000	7.000000	50.000000	40.000000	80.000000	0.835336	0.763713	0.752717	-0.010996
3.000000	7.000000	50.000000	40.000000	100.000000	0.832612	0.763713	0.752717	-0.010996
3.000000	7.000000	50.000000	40.000000	120.000000	0.831455	0.765823	0.752717	-0.013105
3.000000	7.000000	50.000000	40.000000	140.000000	0.829586	0.748945	0.751812	0.002866
3.000000	7.000000	50.000000	40.000000	160.000000	0.830618	0.757384	0.759058	0.001674
3.000000	7.000000	50.000000	50.000000	80.000000	0.831117	0.755274	0.754529	-0.000745
3.000000	7.000000	50.000000	50.000000	100.000000	0.834998	0.755274	0.750000	-0.005274
3.000000	7.000000	50.000000	50.000000	120.000000	0.829782	0.761603	0.747283	-0.014321
3.000000	7.000000	50.000000	50.000000	140.000000	0.837455	0.746835	0.748188	0.001353
3.000000	7.000000	50.000000	50.000000	160.000000	0.839022	0.757384	0.757246	-0.000138
3.000000	7.000000	50.000000	60.000000	80.000000	0.832292	0.759494	0.745471	-0.014023
3.000000	7.000000	50.000000	60.000000	100.000000	0.829497	0.744726	0.750906	0.006180
3.000000	7.000000	50.000000	60.000000	120.000000	0.829568	0.759494	0.750906	-0.008588
3.000000	7.000000	50.000000	60.000000	140.000000	0.837615	0.757384	0.750906	-0.006478
3.000000	7.000000	50.000000	60.000000	160.000000	0.834464	0.751055	0.750906	-0.000149
3.000000	7.000000	60.000000	10.000000	80.000000	0.837490	0.778481	0.781703	0.003222
3.000000	7.000000	60.000000	10.000000	100.000000	0.833022	0.751055	0.774457	0.023402
3.000000	7.000000	60.000000	10.000000	120.000000	0.833004	0.780591	0.773551	-0.007040
3.000000	7.000000	60.000000	10.000000	140.000000	0.836654	0.774262	0.771739	-0.002522
3.000000	7.000000	60.000000	10.000000	160.000000	0.834517	0.784810	0.762681	-0.022129
3.000000	7.000000	60.000000	20.000000	80.000000	0.840820	0.778481	0.763587	-0.014894
3.000000	7.000000	60.000000	20.000000	100.000000	0.836956	0.780591	0.772645	-0.007946
3.000000	7.000000	60.000000	20.000000	120.000000	0.838114	0.778481	0.754529	-0.023952
3.000000	7.000000	60.000000	20.000000	140.000000	0.834250	0.774262	0.763587	-0.010675
3.000000	7.000000	60.000000	20.000000	160.000000	0.839173	0.778481	0.766304	-0.012177
3.000000	7.000000	60.000000	30.000000	80.000000	0.836031	0.755274	0.757246	0.001972
3.000000	7.000000	60.000000	30.000000	100.000000	0.827752	0.761603	0.750906	-0.010698
3.000000	7.000000	60.000000	30.000000	120.000000	0.840606	0.763713	0.749094	-0.014619
3.000000	7.000000	60.000000	30.000000	140.000000	0.840944	0.778481	0.753623	-0.024858
3.000000	7.000000	60.000000	30.000000	160.000000	0.835781	0.759494	0.763587	0.004093
3.000000	7.000000	60.000000	40.000000	80.000000	0.835051	0.763713	0.752717	-0.010996
3.000000	7.000000	60.000000	40.000000	100.000000	0.833948	0.757384	0.749094	-0.008290
3.000000	7.000000	60.000000	40.000000	120.000000	0.835692	0.753165	0.746377	-0.006788
3.000000	7.000000	60.000000	40.000000	140.000000	0.835069	0.753165	0.745471	-0.007694
3.000000	7.000000	60.000000	40.000000	160.000000	0.835229	0.767932	0.746377	-0.021556
3.000000	7.000000	60.000000	50.000000	80.000000	0.834108	0.763713	0.751812	-0.011901
3.000000	7.000000	60.000000	50.000000	100.000000	0.832185	0.748945	0.758152	0.009207
3.000000	7.000000	60.000000	50.000000	120.000000	0.834927	0.748945	0.756341	0.007395
3.000000	7.000000	60.000000	50.000000	140.000000	0.835390	0.765823	0.746377	-0.019446
3.000000	7.000000	60.000000	50.000000	160.000000	0.832684	0.753165	0.743659	-0.009505
3.000000	7.000000	60.000000	60.000000	80.000000	0.830262	0.755274	0.748188	-0.007086
3.000000	7.000000	60.000000	60.000000	100.000000	0.831063	0.759494	0.756341	-0.003153
3.000000	7.000000	60.000000	60.000000	120.000000	0.837206	0.757384	0.750000	-0.007384
3.000000	7.000000	60.000000	60.000000	140.000000	0.832897	0.753165	0.746377	-0.006788
3.000000	7.000000	60.000000	60.000000	160.000000	0.832167	0.765823	0.746377	-0.019446
3.000000	7.000000	70.000000	10.000000	80.000000	0.836778	0.761603	0.772645	0.011042
3.000000	7.000000	70.000000	10.000000	100.000000	0.836511	0.767932	0.777174	0.009241
3.000000	7.000000	70.000000	10.000000	120.000000	0.838007	0.774262	0.769928	-0.004334
3.000000	7.000000	70.000000	10.000000	140.000000	0.840944	0.774262	0.767210	-0.007051
3.000000	7.000000	70.000000	10.000000	160.000000	0.836404	0.780591	0.775362	-0.005228
3.000000	7.000000	70.000000	20.000000	80.000000	0.840286	0.786920	0.772645	-0.014275
3.000000	7.000000	70.000000	20.000000	100.000000	0.834980	0.763713	0.782609	0.018896
3.000000	7.000000	70.000000	20.000000	120.000000	0.835799	0.778481	0.774457	-0.004024
3.000000	7.000000	70.000000	20.000000	140.000000	0.838238	0.765823	0.753623	-0.012200
3.000000	7.000000	70.000000	20.000000	160.000000	0.838523	0.761603	0.756341	-0.005263
3.000000	7.000000	70.000000	30.000000	80.000000	0.835692	0.765823	0.761775	-0.004047
3.000000	7.000000	70.000000	30.000000	100.000000	0.832185	0.753165	0.750000	-0.003165
3.000000	7.000000	70.000000	30.000000	120.000000	0.834464	0.763713	0.752717	-0.010996
3.000000	7.000000	70.000000	30.000000	140.000000	0.835995	0.763713	0.750000	-0.013713
3.000000	7.000000	70.000000	30.000000	160.000000	0.834962	0.767932	0.758152	-0.009780
3.000000	7.000000	70.000000	40.000000	80.000000	0.832238	0.761603	0.756341	-0.005263
3.000000	7.000000	70.000000	40.000000	100.000000	0.836796	0.757384	0.752717	-0.004667
3.000000	7.000000	70.000000	40.000000	120.000000	0.834464	0.759494	0.758152	-0.001341
3.000000	7.000000	70.000000	40.000000	140.000000	0.834126	0.765823	0.747283	-0.018540
3.000000	7.000000	70.000000	40.000000	160.000000	0.834054	0.765823	0.749094	-0.016729
3.000000	7.000000	70.000000	50.000000	80.000000	0.829515	0.746835	0.751812	0.004976
3.000000	7.000000	70.000000	50.000000	100.000000	0.830387	0.751055	0.754529	0.003474
3.000000	7.000000	70.000000	50.000000	120.000000	0.835069	0.757384	0.744565	-0.012819
3.000000	7.000000	70.000000	50.000000	140.000000	0.832203	0.757384	0.743659	-0.013725
3.000000	7.000000	70.000000	50.000000	160.000000	0.833467	0.763713	0.740942	-0.022771
3.000000	7.000000	70.000000	60.000000	80.000000	0.827467	0.751055	0.751812	0.000757
3.000000	7.000000	70.000000	60.000000	100.000000	0.837348	0.751055	0.756341	0.005286
3.000000	7.000000	70.000000	60.000000	120.000000	0.835158	0.751055	0.752717	0.001663
3.000000	7.000000	70.000000	60.000000	140.000000	0.831010	0.751055	0.751812	0.000757
3.000000	7.000000	70.000000	60.000000	160.000000	0.833752	0.757384	0.745471	-0.011913
3.000000	9.000000	10.000000	10.000000	80.000000	0.828731	0.744726	0.761775	0.017050
3.000000	9.000000	10.000000	10.000000	100.000000	0.822473	0.765823	0.756341	-0.009482
3.000000	9.000000	10.000000	10.000000	120.000000	0.829461	0.759494	0.758152	-0.001341
3.000000	9.000000	10.000000	10.000000	140.000000	0.820871	0.755274	0.774457	0.019182
3.000000	9.000000	10.000000	10.000000	160.000000	0.819660	0.751055	0.763587	0.012532
3.000000	9.000000	10.000000	20.000000	80.000000	0.830716	0.757384	0.748188	-0.009196
3.000000	9.000000	10.000000	20.000000	100.000000	0.827529	0.757384	0.770833	0.013449
3.000000	9.000000	10.000000	20.000000	120.000000	0.822731	0.763713	0.770833	0.007120
3.000000	9.000000	10.000000	20.000000	140.000000	0.832897	0.757384	0.749094	-0.008290
3.000000	9.000000	10.000000	20.000000	160.000000	0.824432	0.770042	0.754529	-0.015513
3.000000	9.000000	10.000000	30.000000	80.000000	0.830387	0.763713	0.769022	0.005309
3.000000	9.000000	10.000000	30.000000	100.000000	0.828963	0.767932	0.757246	-0.010686
3.000000	9.000000	10.000000	30.000000	120.000000	0.824289	0.759494	0.764493	0.004999
3.000000	9.000000	10.000000	30.000000	140.000000	0.826559	0.753165	0.759058	0.005893
3.000000	9.000000	10.000000	30.000000	160.000000	0.827743	0.746835	0.740942	-0.005893
3.000000	9.000000	10.000000	40.000000	80.000000	0.827084	0.763713	0.749094	-0.014619
3.000000	9.000000	10.000000	40.000000	100.000000	0.827583	0.744726	0.738225	-0.006501
3.000000	9.000000	10.000000	40.000000	120.000000	0.831500	0.753165	0.744565	-0.008599
3.000000	9.000000	10.000000	40.000000	140.000000	0.834455	0.765823	0.740942	-0.024881
3.000000	9.000000	10.000000	40.000000	160.000000	0.815833	0.734177	0.737319	0.003142
3.000000	9.000000	10.000000	50.000000	80.000000	0.824218	0.751055	0.750906	-0.000149
3.000000	9.000000	10.000000	50.000000	100.000000	0.815334	0.751055	0.747283	-0.003772
3.000000	9.000000	10.000000	50.000000	120.000000	0.831598	0.759494	0.749094	-0.010399
3.000000	9.000000	10.000000	50.000000	140.000000	0.829425	0.746835	0.729167	-0.017669
3.000000	9.000000	10.000000	50.000000	160.000000	0.821717	0.753165	0.747283	-0.005882
3.000000	9.000000	10.000000	60.000000	80.000000	0.826256	0.770042	0.733696	-0.036347
3.000000	9.000000	10.000000	60.000000	100.000000	0.812583	0.742616	0.743659	0.001043
3.000000	9.000000	10.000000	60.000000	120.000000	0.816838	0.751055	0.739130	-0.011924
3.000000	9.000000	10.000000	60.000000	140.000000	0.828455	0.753165	0.741848	-0.011317
3.000000	9.000000	10.000000	60.000000	160.000000	0.822785	0.742616	0.748188	0.005572
3.000000	9.000000	20.000000	10.000000	80.000000	0.825660	0.740506	0.774457	0.033950
3.000000	9.000000	20.000000	10.000000	100.000000	0.831793	0.765823	0.776268	0.010445
3.000000	9.000000	20.000000	10.000000	120.000000	0.835479	0.759494	0.765399	0.005905
3.000000	9.000000	20.000000	10.000000	140.000000	0.833422	0.772152	0.765399	-0.006753
3.000000	9.000000	20.000000	10.000000	160.000000	0.830325	0.763713	0.769022	0.005309
3.000000	9.000000	20.000000	20.000000	80.000000	0.828464	0.765823	0.776268	0.010445
3.000000	9.000000	20.000000	20.000000	100.000000	0.836618	0.780591	0.759964	-0.020627
3.000000	9.000000	20.000000	20.000000	120.000000	0.834108	0.767932	0.741848	-0.026085
3.000000	9.000000	20.000000	20.000000	140.000000	0.832692	0.755274	0.761775	0.006501
3.000000	9.000000	20.000000	20.000000	160.000000	0.833485	0.761603	0.750906	-0.010698
3.000000	9.000000	20.000000	30.000000	80.000000	0.833680	0.767932	0.769022	0.001089
3.000000	9.000000	20.000000	30.000000	100.000000	0.828037	0.761603	0.755435	-0.006169
3.000000	9.000000	20.000000	30.000000	120.000000	0.825090	0.763713	0.755435	-0.008278
3.000000	9.000000	20.000000	30.000000	140.000000	0.833022	0.767932	0.752717	-0.015215
3.000000	9.000000	20.000000	30.000000	160.000000	0.828874	0.757384	0.737319	-0.020065
3.000000	9.000000	20.000000	40.000000	80.000000	0.833778	0.770042	0.764493	-0.005549
3.000000	9.000000	20.000000	40.000000	100.000000	0.831152	0.759494	0.740036	-0.019457
3.000000	9.000000	20.000000	40.000000	120.000000	0.829390	0.772152	0.746377	-0.025775
3.000000	9.000000	20.000000	40.000000	140.000000	0.827129	0.761603	0.747283	-0.014321
3.000000	9.000000	20.000000	40.000000	160.000000	0.828081	0.755274	0.745471	-0.009803
3.000000	9.000000	20.000000	50.000000	80.000000	0.822215	0.748945	0.759058	0.010113
3.000000	9.000000	20.000000	50.000000	100.000000	0.830592	0.759494	0.736413	-0.023081
3.000000	9.000000	20.000000	50.000000	120.000000	0.831152	0.761603	0.747283	-0.014321
3.000000	9.000000	20.000000	50.000000	140.000000	0.832363	0.763713	0.739130	-0.024583
3.000000	9.000000	20.000000	50.000000	160.000000	0.832630	0.746835	0.742754	-0.004082
3.000000	9.000000	20.000000	60.000000	80.000000	0.826541	0.748945	0.747283	-0.001663
3.000000	9.000000	20.000000	60.000000	100.000000	0.828473	0.757384	0.746377	-0.011007
3.000000	9.000000	20.000000	60.000000	120.000000	0.835995	0.751055	0.740942	-0.010113
3.000000	9.000000	20.000000	60.000000	140.000000	0.829016	0.757384	0.756341	-0.001043
3.000000	9.000000	20.000000	60.000000	160.000000	0.825402	0.757384	0.738225	-0.019159
3.000000	9.000000	30.000000	10.000000	80.000000	0.837944	0.780591	0.765399	-0.015192
3.000000	9.000000	30.000000	10.000000	100.000000	0.840143	0.774262	0.769022	-0.005240
3.000000	9.000000	30.000000	10.000000	120.000000	0.833725	0.767932	0.768116	0.000183
3.000000	9.000000	30.000000	10.000000	140.000000	0.832149	0.763713	0.754529	-0.009184
3.000000	9.000000	30.000000	10.000000	160.000000	0.831695	0.767932	0.762681	-0.005251
3.000000	9.000000	30.000000	20.000000	80.000000	0.839182	0.776371	0.778080	0.001708
3.000000	9.000000	30.000000	20.000000	100.000000	0.837482	0.770042	0.764493	-0.005549
3.000000	9.000000	30.000000	20.000000	120.000000	0.835381	0.751055	0.767210	0.016155
3.000000	9.000000	30.000000	20.000000	140.000000	0.832879	0.778481	0.764493	-0.013988
3.000000	9.000000	30.000000	20.000000	160.000000	0.838309	0.770042	0.764493	-0.005549
3.000000	9.000000	30.000000	30.000000	80.000000	0.835692	0.767932	0.740942	-0.026990
3.000000	9.000000	30.000000	30.000000	100.000000	0.838407	0.767932	0.747283	-0.020650
3.000000	9.000000	30.000000	30.000000	120.000000	0.826755	0.763713	0.756341	-0.007373
3.000000	9.000000	30.000000	30.000000	140.000000	0.836351	0.757384	0.758152	0.000768
3.000000	9.000000	30.000000	30.000000	160.000000	0.833565	0.767932	0.746377	-0.021556
3.000000	9.000000	30.000000	40.000000	80.000000	0.833867	0.755274	0.755435	0.000161
3.000000	9.000000	30.000000	40.000000	100.000000	0.835336	0.763713	0.746377	-0.017336
3.000000	9.000000	30.000000	40.000000	120.000000	0.829515	0.755274	0.750000	-0.005274
3.000000	9.000000	30.000000	40.000000	140.000000	0.822553	0.757384	0.748188	-0.009196
3.000000	9.000000	30.000000	40.000000	160.000000	0.831135	0.746835	0.750000	0.003165
3.000000	9.000000	30.000000	50.000000	80.000000	0.829871	0.761603	0.759058	-0.002545
3.000000	9.000000	30.000000	50.000000	100.000000	0.833182	0.757384	0.745471	-0.011913
3.000000	9.000000	30.000000	50.000000	120.000000	0.834054	0.763713	0.739130	-0.024583
3.000000	9.000000	30.000000	50.000000	140.000000	0.825544	0.759494	0.750000	-0.009494
3.000000	9.000000	30.000000	50.000000	160.000000	0.830672	0.757384	0.744565	-0.012819
3.000000	9.000000	30.000000	60.000000	80.000000	0.823159	0.751055	0.740942	-0.010113
3.000000	9.000000	30.000000	60.000000	100.000000	0.827841	0.751055	0.737319	-0.013736
3.000000	9.000000	30.000000	60.000000	120.000000	0.832541	0.763713	0.752717	-0.010996
3.000000	9.000000	30.000000	60.000000	140.000000	0.820346	0.740506	0.742754	0.002247
3.000000	9.000000	30.000000	60.000000	160.000000	0.826114	0.746835	0.743659	-0.003176
3.000000	9.000000	40.000000	10.000000	80.000000	0.833405	0.765823	0.771739	0.005916
3.000000	9.000000	40.000000	10.000000	100.000000	0.836422	0.778481	0.771739	-0.006742
3.000000	9.000000	40.000000	10.000000	120.000000	0.825847	0.767932	0.768116	0.000183
3.000000	9.000000	40.000000	10.000000	140.000000	0.834802	0.753165	0.767210	0.014046
3.000000	9.000000	40.000000	10.000000	160.000000	0.830823	0.755274	0.768116	0.012842
3.000000	9.000000	40.000000	20.000000	80.000000	0.830957	0.757384	0.768116	0.010732
3.000000	9.000000	40.000000	20.000000	100.000000	0.831428	0.770042	0.769928	-0.000115
3.000000	9.000000	40.000000	20.000000	120.000000	0.829230	0.772152	0.770833	-0.001319
3.000000	9.000000	40.000000	20.000000	140.000000	0.832292	0.755274	0.760870	0.005595
3.000000	9.000000	40.000000	20.000000	160.000000	0.828277	0.774262	0.760870	-0.013392
